FBC:FB:SpecCode:12909	Aplodactylus punctatus	1	164
FBC:FB:SpecCode:1290	Ciliata mustela	12	164
FBC:FB:SpecCode:12910	Auchenionchus microcirrhis	1	164
FBC:FB:SpecCode:12914	Schilbe intermedius	4	164
FBC:FB:SpecCode:12917	Prolatilus jugularis	1	164
FBC:FB:SpecCode:12918	Seriolella brama	1	164
FBC:FB:SpecCode:12925	Porichthys porosissimus	1	164
FBC:FB:SpecCode:12938	Aldrichetta forsteri	3	164
FBC:FB:SpecCode:12940	Forsterygion lapillum	1	164
FBC:FB:SpecCode:12942	Pinguipes chilensis	13	164
FBC:FB:SpecCode:12960	Latridopsis ciliaris	3	164
FBC:FB:SpecCode:12962	Allocyttus niger	2	164
FBC:FB:SpecCode:12976	Triportheus angulatus	5	164
FBC:FB:SpecCode:12996	Polymixia japonica	1	164
FBC:FB:SpecCode:129	Scomberomorus munroi	3	164
FBC:FB:SpecCode:12	Cephalopholis cruentata	4	164
FBC:FB:SpecCode:13001	Sphyraena pinguis	4	164
FBC:FB:SpecCode:13018	Zosterisessor ophiocephalus	3	164
FBC:FB:SpecCode:13019	Upeneus subvittatus	1	164
FBC:FB:SpecCode:13026	Oxyeleotris heterodon	4	164
FBC:FB:SpecCode:13033	Plectorhinchus cinctus	2	164
FBC:FB:SpecCode:1303	Atherinomorus lacunosus	3	164
FBC:FB:SpecCode:13056	Prochilodus lineatus	6	164
FBC:FB:SpecCode:13074	Takifugu xanthopterus	3	164
FBC:FB:SpecCode:13077	Takifugu niphobles	1	164
FBC:FB:SpecCode:13081	Takifugu pardalis	3	164
FBC:FB:SpecCode:13082	Upeneichthys lineatus	2	164
FBC:FB:SpecCode:13099	Dialommus fuscus	2	164
FBC:FB:SpecCode:1309	Aulostomus chinensis	5	164
FBC:FB:SpecCode:130	Argyropelecus aculeatus	1	164
FBC:FB:SpecCode:13122	Brustiarius solidus	2	164
FBC:FB:SpecCode:13123	Acestrorhynchus falcirostris	1	164
FBC:FB:SpecCode:13128	Brustiarius nox	1	164
FBC:FB:SpecCode:1312	Sufflamen fraenatum	4	164
FBC:FB:SpecCode:13135	Hyporhamphus ihi	4	164
FBC:FB:SpecCode:13142	Argentina elongata	1	164
FBC:FB:SpecCode:13146	Hydrolagus novaezealandiae	3	164
FBC:FB:SpecCode:13164	Hypselobarbus dubius	1	164
FBC:FB:SpecCode:1319	Beryx decadactylus	4	164
FBC:FB:SpecCode:1320	Beryx splendens	10	164
FBC:FB:SpecCode:1324	Engyprosopon grandisquama	1	164
FBC:FB:SpecCode:1325	Pseudorhombus arsius	1	164
FBC:FB:SpecCode:13261	Hemisorubim platyrhynchos	3	164
FBC:FB:SpecCode:13262	Leiarius marmoratus	3	164
FBC:FB:SpecCode:13270	Cichla monoculus	3	164
FBC:FB:SpecCode:13272	Mesonauta insignis	1	164
FBC:FB:SpecCode:13274	Urobatis concentricus	1	164
FBC:FB:SpecCode:1327	Mullus surmuletus	2	164
FBC:FB:SpecCode:13280	Trachelyopterus galeatus	1	164
FBC:FB:SpecCode:1328	Myctophum punctatum	2	164
FBC:FB:SpecCode:13296	Horabagrus brachysoma	2	164
FBC:FB:SpecCode:1329	Myoxocephalus scorpius	9	164
FBC:FB:SpecCode:13309	Mystus montanus	10	164
FBC:FB:SpecCode:1331	Nerophis ophidion	3	164
FBC:FB:SpecCode:1334	Osmerus eperlanus	12	164
FBC:FB:SpecCode:1336	Pegusa lascaris	1	164
FBC:FB:SpecCode:1338	Paralichthys dentatus	8	164
FBC:FB:SpecCode:13394	Clarias brachysoma	2	164
FBC:FB:SpecCode:1339	Zeugopterus regius	2	164
FBC:FB:SpecCode:1340	Phycis blennoides	2	164
FBC:FB:SpecCode:1341	Platichthys flesus	14	164
FBC:FB:SpecCode:1342	Pleuronectes platessa	17	164
FBC:FB:SpecCode:1343	Pollachius virens	16	164
FBC:FB:SpecCode:1344	Pomatoschistus microps	5	164
