      4 Mimocalanus cultrifer	Maxillopoda
      4 midwater fishes	Actinopterygii
      4 Microvelia	Insecta
      4 Microtus sp.	Mammalia
      4 Microtendipes sp.	Insecta
      4 Microtendipes pedellus	Insecta
      4 Microtendipes	Insecta
      4 Microstomus kitt	Actinopteri
      4 Microstella norvegica	Maxillopoda
      4 Microsetella rosea	Maxillopoda
      4 MICROSETELLA NORVEGICA	Maxillopoda
      4 Microsetella norvegica	Maxillopoda
      4 Micropogonias undulatus	Actinopteri
      4 Micronecta poweri nymphs	Insecta
      4 Micronecta poweri	Insecta
      4 Micromesistius poutassou	Actinopteri
      4 Micromesistius australis	Actinopteri
      4 Microgadus proximus	Actinopteri
      4 Microcystis spp.	Cyanophyceae
      4 Microcystis sp.	Cyanophyceae
      4 Microcystis aeruginosa	Cyanophyceae
      4 Microcladia	Florideophyceae
      4 Microchirus variegatus	Actinopteri
      4 Microchironomus tener	Insecta
      4 MICROCALANUS SPP	Maxillopoda
      4 Microcalanus spp	Maxillopoda
      4 Microcalanus sp.	Maxillopoda
      4 MICROCALANUS PUSILLUS	Maxillopoda
      4 Micrasterina	Echinoidea
      4 Micrasema	Insecta
      4 Metridinidae	Maxillopoda
      4 METOPELLA NASUTA	Malacostraca
      4 Metopella carinata	Malacostraca
      4 Metapenaeopsis novaeguineae	Malacostraca
      4 mesopelagic fishes	Actinopterygii
      4 Mesogastropoda	Gastropoda
      4 Mesocyclops varicans	Maxillopoda
      4 Mesocyclops leuckarti	Maxillopoda
      4 Mesocyclops leuckartii	Maxillopoda
      4 Mertensia sp	Tentaculata
      4 Merluccius merluccius	Actinopteri
      4 Merluccius hubbsi	Actinopteri
      4 Merluccius bilinearis	Actinopteri
      4 Merlangius merlangus	Actinopteri
      4 Merismopedia tenuissima	Cyanophyceae
      4 Meridion circulare constrictum	Bacillariophyceae
      4 Meridion circulare	Bacillariophyceae
      4 Menticirrhus americanus	Actinopteri
      4 Menippe sp.	Malacostraca
      4 Menippe	Malacostraca
      4 Menidia beryllina	Actinopteri
      4 Membras martinica	Actinopterygii
      4 Membras martinica	Actinopteri
      4 Melosira nummuloides	Bacillariophyceae
      4 Melosira dubia	Bacillariophyceae
      4 Mellita sp.	Echinoidea
      4 Mellita	Echinoidea
      4 Melichthys niger	Actinopteri
      4 Melanoides spp.	Gastropoda
      4 Melanoides	Gastropoda
      4 MELANOGRAMMUS AEGLEFINUS	Actinopterygii
      4 Melanogrammus aeglefinus	Actinopteri
      4 MELANELLA BILINEATA	Gastropoda
      4 Megaleptoperla	Insecta
      4 Megaleptoperla grandis	Insecta
      4 Megaleptoperla diminuata	Insecta
      4 Megacalanus princeps	Maxillopoda
      4 medium-sized calanoids	Maxillopoda
      4 Medialuna californiensis	Actinopterygii
      4 Medialuna californiensis	Actinopteri
      4 Mcytophidae	Actinopterygii
      4 Maurolicus stehmanni	Actinopterygii
      4 Maurolicus muelleri	Actinopteri
      4 Mauritiella aculeata	Liliopsida
      4 Mastogloia smithii var. lacustris	Bacillariophyceae
      4 Mastacembelus armaturus	Actinopterygii
      4 Martyana martyi	Bacillariophyceae
      4 Margarites puppilus	Gastropoda
      4 Margaritaria nobilis	Magnoliopsida
      4 Maoridiamesa spp.	Insecta
      4 Maoricolpus roseus roseus	Gastropoda
      4 Manucomplanus corallinus	Malacostraca
      4 Manta shrimps	Chondrichthyes
      4 Mallotus villosus	Teleostei
      4 Mallotus villosus	""
      4 Maldanella harai	Polychaeta
      4 Malanoides spp.	Gastropoda
      4 Malacoctenus macropus	Actinopteri
      4 Maera othonis	Malacostraca
      4 MACTRA CORALLINA	Bivalvia
      4 Mactra corallina	Bivalvia
      4 Macrura	Malacostraca
      4 Macrozoarces americanus	Actinopteri
      4 Macrourus whitsoni	Actinopteri
      4 Macrourus berglax	Actinopteri
      4 Macrothrix spinosa	Branchiopoda
      4 Macroramphosus scolopax	Actinopteri
      4 Macropipus rugosus	Malacostraca
      4 MACROPIPUS (LIOCARCINUS) HOLSATUS	Malacostraca
      4 MACROPIPUS (LIOCARCINUS) DEPURATOR	Malacostraca
      4 Macrophthalmus hirtipes	Malacostraca
      4 Macropelopia	Insecta
      4 Macroparalepis affinis	Actinopteri
      4 Macrodon ancylodon	Actinopteri
      4 macroclymenella	Polychaeta
      4 Macomona liliana	Bivalvia
      4 macomona	Bivalvia
      4 MACOMA BALTHICA	Bivalvia
      4 Lythrypnus dalli	Actinopterygii
      4 Lythrypnus dalli	Actinopteri
      4 Lysiosquillina glabriuscula	Malacostraca
      4 Lysiosquilla scabricauda	Malacostraca
      4 Lysianopsis alba	Malacostraca
      4 Lysianassoidea	Malacostraca
      4 Lyropecten antillarum	Bivalvia
      4 Lyre crab Hyas sp.	Malacostraca
      4 Lymnaea	Gastropoda
      4 Lycodontis moringa	Actinopteri
      4 Lycodes vahlii	Actinopteri
      4 Lycodes esmarkii	Actinopteri
      4 Lycodes concolor	Actinopterygii
      4 Lycodes concolor	Actinopteri
      4 Lycodes	Actinopteri
      4 Lutjanus synagris	Actinopteri
      4 Lutjanus mahagoni	Actinopteri
      4 Lutjanus jocu	Actinopteri
      4 Lutjanus cyanopterus	Actinopteri
      4 Lutjanus apodus	Actinopteri
      4 Lutjanus analis	Actinopteri
      4 Lutjanidae	Actinopterygii
      4 Lumpenus sagitta	Actinopterygii
      4 Lumpenus sagitta	Actinopteri
      4 Lumpenus lumpretaeformis	Actinopteri
      4 Lumpenus lampretaeformis	Actinopteri
      4 Lumpenus fabricii	Actinopterygii
      4 Lumpenus fabricii	Actinopteri
      4 Lumpenus	Actinopteri
      4 Lumbrineris brevipes	Polychaeta
      4 Lumbrineridae?	Polychaeta
      4 Lucifer faxoni	Malacostraca
      4 Lucifer faxani	Malacostraca
      4 Lucicutia magna	Maxillopoda
      4 Luciania parva	Actinopterygii
      4 Lucania parva	Actinopteri
      4 Loricariichthys spp.	Actinopterygii
      4 Lophothrix latipes	Maxillopoda
      4 Lophosquilla costata	Malacostraca
      4 Lophorochinia parabranchia	Malacostraca
      4 Lophogaster sp.	Malacostraca
      4 Lophogaster	Malacostraca
      4 Lophius piscatorius	Actinopteri
      4 Lophius americanus	Actinopteri
      4 Longspine swimming crab	Malacostraca
      4 Longipedia sp.	Maxillopoda
      4 LONGIPEDIA SCOTTI	Maxillopoda
      4 LONGIPEDIA MINOR	Maxillopoda
      4 LONGIPEDIA CORONATA	Maxillopoda
      4 longfin	Actinopterygii
      4 Lomentaria verticillata	Florideophyceae
      4 Lomentaria chylocladiella	Florideophyceae
      4 Lolliguncula	Cephalopoda
      4 Loliolus japonica	Cephalopoda
      4 Loligo japonica	Cephalopoda
      4 Lobatus gigas	Gastropoda
      4 Littorina ziczac	Gastropoda
      4 Littorina sp.	Gastropoda
      4 Litophyton viridis	Anthozoa
      4 Litopenaeus aztecus	Malacostraca
      4 LITHOMELISSA SETOSA	Polycystina
      4 Lipiniella araenicola	Insecta
      4 Liparis liparis	Actinopteri
      4 Liparis gibbus	Actinopterygii
      4 Liparis gibbus	Actinopteri
      4 Liparis	Actinopterygii
      4 Liocyma fluctuosa	Bivalvia
      4 Lineus sp.	Anopla
      4 Limnothrix sp.	Cyanophyceae
      4 Limnoria sp.	Malacostraca
      4 Limnophyes	Insecta
      4 Limnogonus	Insecta
      4 Limnocalanus grimaldii	Maxillopoda
      4 Limnius volckmari	Insecta
      4 limnetic Copepoda	Maxillopoda
      4 Limanda proboscidea	Actinopteri
      4 Limanda limanda	Actinopteri
      4 Limanda aspera	Actinopteri
      4 LIMA LOSCOMBI	Bivalvia
      4 Limacina trochiformis	Gastropoda
      4 Limacina spp.	Gastropoda
      4 Limacina sp.	Gastropoda
      4 Limacina	Gastropoda
      4 Libinia spinosa	Malacostraca
      4 Leurocyclus tuberculosus	Malacostraca
      4 Leuctra nymphs	Insecta
      4 Leuctra moselyi	Insecta
      4 Leuctra hippopus	Insecta
      4 Leuctra geniculata	Insecta
      4 Leuconostoc	Bacilli
      4 LEUCISCUS LEUCISCUS	Actinopterygii
      4 Leuciscus leuciscus	Actinopteri
      4 Lethenteron camtschaticum	Cephalaspidomorphi
      4 Lestes	Insecta
      4 Lessonia sp.	Phaeophyceae
      4 Lessonia	Phaeophyceae
      4 Leptostylus sp.	Insecta
      4 Leptodiaptomus siciloides	Maxillopoda
      4 Leptocylindrus danicus	Bacillariophyceae
      4 Leptocottus armatus	Teleostei
      4 Leptocottus armatus	""
      4 Leptochelia rapax	Malacostraca
      4 Leptochela spp.	Malacostraca
      4 Leptochela sp. (pl)	Malacostraca
      4 Leptochela? sp.	Malacostraca
      4 Leptochela sp.	Malacostraca
      4 Leptochela cf bermudensis	Malacostraca
      4 Leptochela bermudensis	Malacostraca
      4 Leptocerus	Insecta
      4 Leptagonus decagonus	Actinopteri
      4 Lepomis	Actinopterygii
      4 Lepidotrigla cavillone	Actinopteri
      4 Lepidopus altifrons	Actinopterygii
      4 Lepidopus altifrons	Actinopteri
      4 Lepidopleurus	Polyplacophora
      4 Lepidonotothen squamifrons	Actinopteri
      4 Lepidonotothen larseni	Actinopterygii
      4 Lepidonotothen larseni	Actinopteri
      4 Lepidochelys kempii	Reptilia
      4 Lepidepecreum urometacarinatum	Malacostraca
      4 Lepidecreum clypeatum	Malacostraca
      4 LEPEOPHTHEIRUS HIPPOGLOSSI	Maxillopoda
      4 Lepadomorpha	Maxillopoda
      4 Lepadogaster lepadogaster	Actinopteri
      4 Lensia hardy	Hydrozoa
      4 Lemna trisulca	Liliopsida
      4 Lemna spp.	Liliopsida
      4 Lemboides spp.	Malacostraca
      4 Leiurus aculeatus	Arachnida
      4 Leiostomus xanthurus	Actinopteri
      4 Leionucula tenuis	Bivalvia
      4 Leiocottus hirundo	Actinopterygii
      4 Leiocottus hirundo	Actinopteri
      4 lchthyolarvae	Actinopterygii
      4 Latonopsis australis	Branchiopoda
      4 Lasiocephala basalis	Insecta
      4 Lasaea consanguinea	Bivalvia
      4 larval stone flies	Insecta
      4 larvae of unspecified Trichoptera	Insecta
      4 larvae of unspecified fishes	Actinopterygii
      4 Larvacea	Appendicularia
      4 Larsia	Insecta
      4 Larsia II	Insecta
      4 LAMPROPS FASCIATA	Malacostraca
      4 Lamprologus calipterus	Actinopterygii
      4 lamprey larvae	Cephalaspidomorphi
      4 Lampetra planeri	Cephalaspidomorphi
      4 Lampetra japonica	Cephalaspidomorphi
      4 Lampanyctus jordani	Actinopterygii
      4 Lampanyctus jordani	Actinopteri
      4 Lampanyctus australis	Actinopteri
      4 Lampanyctodes hectoris	Actinopteri
      4 Lamellaria limacosphaera	Gastropoda
      4 Lambrus macrochelos	Malacostraca
      4 Lagodon rhomboides	Actinopteri
      4 Lagocephalus lagocephalus	Actinopteri
      4 Lagocephalus laevigatus	Actinopteri
      4 Lagerheimia spp.	Trebouxiophyceae
      4 Laevicardium multilineatum	Bivalvia
      4 Laevicardium laevigatum	Bivalvia
      4 Lacuna	Gastropoda
      4 Lactophrys trigonus	Actinopteri
      4 Lactophrys bicaudalis	Actinopteri
      4 Lachnolaimus maximus	Actinopteri
      4 Laccotrephes sp.	Insecta
      4 Labrisomus nuchipinnis	Actinopteri
      4 Labrisomus kalisherae	Actinopterygii
      4 LABIDOCERA WOLLASTONI	Maxillopoda
      4 Labidocera sp.	Maxillopoda
      4 Labidocera brunescens	Maxillopoda
      4 Labidocera aestiva	Maxillopoda
      4 Labeo fimbriata	Actinopterygii
      4 Kyphosus sectatrix	Actinopterygii
      4 Kyphosus incisor	Actinopteri
      4 Kirchneriella	Chlorophyceae
      4 Kimbergonuphis oligobranchiata	Polychaeta
      4 Kidderia minuta	Bivalvia
      4 Kerguelenella lateralis	Gastropoda
      4 Kefersteinia cirrata	Polychaeta
      4 juvenile fishes	Actinopterygii
      4 juvenile fish	Actinopterygii
      4 Joubiniteuthis portieri	Cephalopoda
      4 Jappa sp.	Insecta
      4 Jania tenella	Florideophyceae
      4 Jania sp.	Florideophyceae
      4 Jania	Florideophyceae
      4 <i>Upogebia</i> sp.	Malacostraca
      4 <i>Tortanus discaudatus</i>	Maxillopoda
      4 <i>Themisto japonica</i>	Malacostraca
      4 Isopsetta isolepis	Actinopteri
      4 Isophyllastrea rigida	Anthozoa
      4 Ischnochiton maorianus	Polyplacophora
      4 Iriartella setigera	Liliopsida
      4 <i>Pseudalibrotus</i> sp.	Actinopterygii
      4 Ipomoea reptans	Magnoliopsida
      4 <i>Pareuchaeta japonica</i>	Insecta
      4 <i>Pagurus</i> sp.	Malacostraca
      4 Iotrochota birotulata	Demospongiae
      4 Iotrochata birotula	Demospongiae
      4 <i>Oithona</i> sp.	Maxillopoda
      4 <i>Octopus</i> sp.	Cephalopoda
      4 indet. Fishes	Actinopterygii
      4 immature Trichoptera	Insecta
      4 immature stoneflies	Insecta
      4 immature caddis-flies	Insecta
      4 <i>Metridium</i> sp.	Anthozoa
      4 <i>Macronema radiatum</i>	Insecta
      4 Ilyphagus wyvillei	Polychaeta
      4 Ilyophis brunneus	Actinopteri
      4 <i>Limnocalanus grimaldii</i>	Maxillopoda
      4 Ilia spinosa	Malacostraca
      4 <i>Lampetra camchatica</i>	Cephalaspidomorphi
      4 <i>Idothea baltica</i>	Malacostraca
      4 Iguana iguana	Reptilia
      4 IDOTEA LINEARIS	Malacostraca
      4 <i>Cyclops spp.</i>	Maxillopoda
      4 <i>Beroe</i> sp.	Nuda
      4 <i>Balanus</i>sp.	Maxillopoda
      4 <i>Balanus</i> sp.	Maxillopoda
      4 Ibacus alticrenatus	Malacostraca
      4 <i>Abra ovata</i>	Bivalvia
      4 Hypsurus caryi	Actinopteri
      4 Hypsopsetta guttulata	Actinopteri
      4 Hypsagonus quadricornis	Actinopterygii
      4 Hypsagonus quadricornis	Actinopteri
      4 Hypoplectrus nigricans	Actinopteri
      4 Hypoplectrus chlorurus	Actinopteri
      4 Hypoplectrus aberrans	Actinopteri
      4 Hypomesus pretiosus	Actinopterygii
      4 Hypomesus pretiosus	Actinopteri
      4 Hypoatherina ovalaua	Actinopterygii
      4 Hypoatherina harringtonensis	Actinopteri
      4 Hyperprosopon argenteum	Actinopteri
      4 Hyperoplus lanceolatus	Actinopteri
      4 Hyperoplus immaculatus	Actinopteri
      4 Hymenomonas	Prymnesiophyceae
      4 Hymenomonas carterae	Prymnesiophyceae
      4 Hydrosera triquetra	Bacillariophyceae
      4 Hydropsyche sp.	Insecta
      4 Hydropsyche sparana	Insecta
      4 HYDROPSYCHE	Insecta
      4 Hydropsyche	Insecta
      4 Hydroporini	Insecta
      4 Hydromedusa	Reptilia
      4 Hydrolagus colliei	Holocephali
      4 Hydrocanthus sp.	Insecta
      4 Hydrobius sp.	Insecta
      4 Hydrobiosis type checkers	Insecta
      4 Hydrobiosis type Black Pronotum	Insecta
      4 Hydrobiosis spp.	Insecta
      4 Hydrobiosis sp.	Insecta
      4 Hydrobiosis sp1 FW_013_01	Insecta
      4 Hydrobiosis	Insecta
      4 Hydrobiosis charadrea	Insecta
      4 Hydrobia acutata	Gastropoda
      4 Hydrobia acutata eggs	Gastropoda
      4 Hydrilla verticillata	Liliopsida
      4 Hydora sp.	Insecta
      4 Hydnocarpus	Magnoliopsida
      4 Hydnocarpus anthelminthica	Magnoliopsida
      4 Hyas sp.	Malacostraca
      4 Hyas araneus	Maxillopoda
      4 Hyale sp.	Malacostraca
      4 Hyale rubra	Malacostraca
      4 Hyale media	Malacostraca
      4 Hyale	Malacostraca
      4 Hyale frequens	Malacostraca
      4 Hormiphora cucumis	Tentaculata
      4 Hormidium	Klebsormidiophyceae
      4 Hoplias malabaricus	Actinopteri
      4 Holothuria thomasi	Holothuroidea
      4 Holothuria sp.	Holothuroidea
      4 Holothuria	Holothuroidea
      4 holothuria	Holothuroidea
      4 Holocentrus coruscus	Actinopteri
      4 Holocentrus adscensionis	Actinopteri
      4 Holacanthus ciliaris	Actinopteri
      4 Histrio histrio	Actinopteri
      4 Hippomedon massiliensis	Malacostraca
      4 Hippolysmata hastatoides	Malacostraca
      4 HIPPOGLOSSUS HIPPOGLOSSUS	Actinopterygii
      4 Hippoglossina oblonga	Actinopteri
      4 Hippodplosia Insculpta	Gymnolaemata
      4 Hippodplosia insculpta	Gymnolaemata
      4 Hippocampus erectus	Actinopteri
      4 Hiperia sp.	Malacostraca
      4 Hexatoma	Insecta
      4 Hexagrammos lagocephalus	Actinopterygii
      4 Hexagrammos lagocephalus	Actinopteri
      4 Hexagrammos decagrammus	Teleostei
      4 Hexagrammos decagrammus	""
      4 Hexabranchus sanguineus	Gastropoda
      4 Heterostylites longicornis	Maxillopoda
      4 Heterostichus rostratus	Actinopterygii
      4 Heterostichus rostratus	Actinopteri
      4 Heterosquilloides armata	Malacostraca
      4 Heterorhabdus robustus	Maxillopoda
      4 Heteroptera	Insecta
      4 Heterocrypta maltzani	Malacostraca
      4 Heterocope sp.	Maxillopoda
      4 Heterocope	Maxillopoda
      4 Heterocarpus spp.	Malacostraca
      4 Heterelmis (larvae)	Insecta
      4 Heteranomia squamula	Bivalvia
      4 Hesperophylax alaskensis	Insecta
      4 Hermit crabs	Malacostraca
      4 Heptagenia sulphurea	Insecta
      4 Heptacarpus camchatica	Malacostraca
      4 Hepatella amica	Malacostraca
      4 Hemitripterus americanus	Actinopteri
      4 Hemiramphus balao	Actinopteri
      4 HEMIPTERA (WHOLE)	Insecta
      4 hemipteran larvae	Insecta
      4 HEMIPTERA (ALL)	Insecta
      4 Hemipodus olivieri	Polychaeta
      4 Hemilepidotus spinosus	Actinopteri
      4 Hemilepidotus jordani	Actinopterygii
      4 Hemilepidotus jordani	Actinopteri
      4 Hemilepidotus hemilepidotus	Actinopteri
      4 Hemidiscus sp.	Bacillariophyceae
      4 HEMICYTHERE CONCINNA	Ostracoda
      4 Hemicordulia tau	Insecta
      4 Hemicordulia australiae	Insecta
      4 Heliozoa	Heliozoa
      4 Heliodiaptomus sp.	Maxillopoda
      4 Helicolenus lahillei	Actinopterygii
      4 Helicolenus lahillei	Actinopteri
      4 Helicolenus dactylopterus	Actinopterygii
      4 Helicolenus dactylopterus	Actinopteri
      4 Helcogramma obtusirostris	Actinopteri
      4 Helcion pellucidum	Gastropoda
      4 Hebecnema   Hebecnema sp.	Insecta
      4 Harpactus sp.	Insecta
      4 HARPACTICUS CHELIFER	Maxillopoda
      4 Harpacticus chelifer	Maxillopoda
      4 Harmothoe waahli	Polychaeta
      4 Harengula jaguana	Actinopteri
      4 Hapalosiphon sp.	Cyanophyceae
      4 Hapalosiphon	Cyanophyceae
      4 Hapalogaster	Malacostraca
      4 Hantzchia	Bacillariophyceae
      4 Hannaea arcus	Bacillariophyceae
      4 Halopteris sp.	Phaeophyceae
      4 Haliclona erina	Demospongiae
      4 Halichoeres semicinctus	Actinopterygii
      4 Halichoeres semicinctus	Actinopteri
      4 Halichoeres radiatus	Actinopteri
      4 Halicarcinus whitei	Malacostraca
      4 Halibut	Actinopterygii
      4 Haemulon sciurus	Actinopteri
      4 Haemulon plumierii	Actinopteri
      4 Haemulon plumieri	Actinopteri
      4 Haemulon parrai	Actinopteri
      4 Haemulon macrostomum	Actinopteri
      4 Haemulon album	Actinopteri
      4 Haddock	Actinopterygii
      4 haddock	Actinopterygii
      4 Gymnothorax vicinus	Actinopteri
      4 Gymnothorax moringa	Actinopteri
      4 Gymnoscopelus nicholsi	Actinopteri
      4 Gymnoscopelus braueri	Actinopterygii
      4 Gymnodraco acuticeps	Actinopteri
      4 Gymnocanthus tricuspis	Actinopterygii
      4 Gymnocanthus tricuspis	Actinopteri
      4 Gymnammodytes semisquamatus	Actinopteri
      4 Guttipelopia	Insecta
      4 Guinardia flaccida	Bacillariophyceae
      4 Gryllotalpa	Insecta
      4 grunion eggs	Actinopterygii
      4 Grubeulepis westoni	Polychaeta
      4 Grooved Tanner crab Chionoecetes tanneri	Malacostraca
      4 Gripopterygid nymphs	Insecta
      4 Griffithsia phyllamphora	Florideophyceae
      4 Gray starsnout Bathyagonus alascanus	Actinopterygii
      4 Gray starsnout Bathyagonus alascanus	Actinopteri
      4 grasshopper nymphs	Insecta
      4 Grandidierella bonnieroides	Malacostraca
      4 Gramma melacara	Actinopteri
      4 Gracilaria folifera	Florideophyceae
      4 Graceful decorator crab Oregonia gracilis	Malacostraca
      4 Gonodactylus sp. + oerstedii	Malacostraca
      4 Gonodactylus sp.	Malacostraca
      4 Gonodactylus spinulosus	Malacostraca
      4 Gonodactylus oerstedi	Malacostraca
      4 Gonodactylus oerstedii	Malacostraca
      4 Gonodactylus lacunatus	Malacostraca
      4 Gonodactylus bredini	Malacostraca
      4 Gonodactylus bredini�	Malacostraca
      4 Gonodactyllus sp.	Malacostraca
      4 gonodactylid stomatopods	Malacostraca
      4 Gonatopsis sp.	Cephalopoda
      4 Gonatidae (squid) Gonatopsis sp.	Cephalopoda
      4 Gomphonema angustatum	Bacillariophyceae
      4 Gomphidae	Insecta
      4 GOLFINGIA VULGARIS	Sipunculidea
      4 GOLFINGIA MARGARITACEA	Sipunculidea
      4 Golfingia margaritacea	Sipunculidea
      4 GOERA  SPP	Insecta
      4 Gobius niger	Actinopteri
      4 Gobiosoma robustum	Actinopterygii
      4 Gobiosoma evelynae	Actinopteri
      4 Gobionotothen gibberifrons	Actinopteri
      4 Gobio gobio	Actinopteri
      4 Gnathophausia sp.	Malacostraca
      4 Gnathophausia	Malacostraca
      4 Gnatholepis thompsoni	Actinopteri
      4 Glyptotendipes paripes	Insecta
      4 Glyptotendipes glaucus	Insecta
      4 Glyptocephalus cynoglossus	Actinopteri
      4 Glycinde solitaria	Polychaeta
      4 Glyceridae sp. A	Polychaeta
      4 Glossosoma	Insecta
      4 Glossophora sp.	Phaeophyceae
      4 Glaucocystis	Glaucophyceae
      4 Gitanopsis sp.	Malacostraca
      4 Gitanopsis	Malacostraca
      4 Girella nigricans	Actinopterygii
      4 Girella nigricans	Actinopteri
      4 Gillichthys mirabilis	Actinopteri
      4 Gilchristella aestuaria	Actinopterygii
      4 Gilchristella aestuaria	Actinopteri
      4 Gigantocypris spp.	Ostracoda
      4 Gigantocypris sp.	Ostracoda
      4 Giffordia sp.	Phaeophyceae
      4 Gibbula capensis	Gastropoda
      4 Gibbonsia montereyensis	Actinopterygii
      4 Gibbonsia montereyensis	Actinopteri
      4 Gerris	Insecta
      4 Geonemertes	Enopla
      4 Geodia papyracea	Demospongiae
      4 Genyonemus lineatus	Actinopteri
      4 Gennadas elegans	Malacostraca
      4 Gempylus serpens	Actinopteri
      4 Gastrosaccus lobatus	Malacostraca
      4 gastropods - crustacea - tubificids	Clitellata
      4 Gastroclonium compressum	Florideophyceae
      4 GASTEROSTEUS ACULEATUS	Actinopterygii
      4 Gari stangeri	Bivalvia
      4 GAMMARUS DUEBENI	Malacostraca
      4 Gammarus duebeni	Malacostraca
      4 Gammaridea fragments	Malacostraca
      4 Gammaridea (amphipod)	Malacostraca
      4 Gambusia affinis	Actinopteri
      4 Gaidropsarus vulgaris	Actinopteri
      4 Gaidropsarus argentatus	Actinopteri
      4 Gaetanus pileatus	Maxillopoda
      4 Gaetanus latifrons	Maxillopoda
      4 Gaetanus kruppi	Maxillopoda
      4 Gadus ogac	Actinopteri
      4 GADUS MORHUA (LARVAE)	Actinopterygii
      4 GADUS MORHUA	Actinopterygii
      4 Gadiculus argenteus	Actinopteri
      4 Gabbiella	Gastropoda
      4 Fusitriton	Gastropoda
      4 Fundulus heteroclitus	Actinopteri
      4 Fucus serratrus	Phaeophyceae
      4 frogs	Amphibia
      4 frog	Amphibia
      4 Fragillaria sp.	Bacillariophyceae
      4 Fragillaria	Bacillariophyceae
      4 Fragilariforma virescens	Bacillariophyceae
      4 Fragilaria virenscens	Bacillariophyceae
      4 Fragilaria minuscula	Bacillariophyceae
      4 Fragilaria karstenii	Bacillariophyceae
      4 Fragilaria fasciculata	Bacillariophyceae
      4 Fragilaria	Bacillariophyceae
      4 fly	Insecta
      4 Floridichthys carpio	Actinopteri
      4 flies	Insecta
      4 flesh of unspecified large fishes	Actinopterygii
      4 Flabelligera gourdoni	Polychaeta
      4 Fissurelidea hiantula	Gastropoda
      4 Fish tissue/bone	Actinopterygii
      4 fish skin	Actinopterygii
      4 fish skeletons	Actinopterygii
      4 fish scales-bones	Actinopterygii
      4 Fish scales	Actinopterygii
      4 fish scales	Actinopterygii
      4 Fish remains	Actinopterygii
      4 fish remains	Actinopterygii
      4 fish offal	Actinopterygii
      4 fish nauplii	Actinopterygii
      4 fish muscles	Actinopterygii
      4 fish lens	Actinopterygii
      4 FISH LARVAE	Cephalaspidomorphi
      4 Fish larvae	Cephalaspidomorphi
      4 fish larvae	Cephalaspidomorphi
      4 fish larva	Actinopterygii
      4 fish juveniles	Actinopterygii
      4 fish fry	Actinopterygii
      4 fish fragments	Actinopterygii
      4 fish flesh	Actinopterygii
      4 fish fins	Actinopterygii
      4 Fishes	Cephalaspidomorphi
      4 fishes	Cephalaspidomorphi
      4 fisheries	Actinopterygii
      4 Fish eggs	Actinopterygii
      4 fish dermal mucus	Actinopterygii
      4 fish bone and parts	Actinopterygii
      4 Fish	Actinopterygii
      4 fiddler crab	Malacostraca
      4 Fellodistomidae	Trematoda
      4 Felis catus	Mammalia
      4 Farranula sp.	Maxillopoda
      4 Farranula  sp.	Maxillopoda
      4 Farranula rostrata	Maxillopoda
      4 Farranula	Maxillopoda
      4 Farranula gracilis	Maxillopoda
      4 Farranula carinata	Maxillopoda
      4 Fagilaria sp.	Bacillariophyceae
      4 Exuviaella sp.	Dinophyceae
      4 Exosphaeroma planulum	Malacostraca
      4 Exocoetus volitans	Actinopterygii
      4 Exocoetus volitans	Actinopteri
      4 Excorallana antillensis	Malacostraca
      4 Evadne	Branchiopoda
      4 Evadna sp.	Branchiopoda
      4 Eutrigla gurnardus	Actinopteri
      4 Euthraulus	Insecta
      4 Euterpe precatoria	Liliopsida
      4 Euspira sp.	Gastropoda
      4 Euspira pulchella	Gastropoda
      4 Eurythenes obesus	Malacostraca
      4 EURYTEMORA VELOX	Maxillopoda
      4 Eurytemora velox	Maxillopoda
      4 Eurytemora hirundo	Maxillopoda
      4 EURYTEMORA HIRUNDOIDES	Maxillopoda
      4 Eurytemora hirundoides	Maxillopoda
      4 Eurytemora herdmani	Maxillopoda
      4 Eurystheus sp.	Malacostraca
      4 Eurynolambrus australis	Malacostraca
      4 Euryalona sp.	Branchiopoda
      4 Euphorbiaceae fruit and seeds	Magnoliopsida
      4 Eupagurus	Malacostraca
      4 Eunotia sp.	Bacillariophyceae
      4 Eunotia pseudopectinalis	Bacillariophyceae
      4 Eunotia meisteri	Bacillariophyceae
      4 Eunotia faba	Bacillariophyceae
      4 Eunotia denticulata	Bacillariophyceae
      4 Eunotia	Bacillariophyceae
      4 Eunoe spica	Polychaeta
      4 Eunice sp.	Polychaeta
      4 Eunice	Polychaeta
      4 Eunice mutilata	Polychaeta
      4 Eunice antennata	Polychaeta
      4 Eumarcia paupercula	Bivalvia
      4 Eukiefferiella pseudomontana	Insecta
      4 Eukieferiella pseudomontana	Insecta
      4 Eukieferiella pseudomontana (CG)	Insecta
      4 Euilyodrilus sp.	Clitellata
      4 eugregarine	Sporozoa
      4 Eudoxochiton nobilis	Polyplacophora
      4 Eudorina sp.	Chlorophyceae
      4 Eudorina	Chlorophyceae
      4 Eudiaptomus spp.	Maxillopoda
      4 Eucyclops sp.	Maxillopoda
      4 Eucyclops	Maxillopoda
      4 Eucopepoda	Maxillopoda
      4 Eucinostomus gula	Actinopteri
      4 Euchaeta tenuis	Maxillopoda
      4 Euchaeta spinosa	Maxillopoda
      4 Euchaeta hebes	Maxillopoda
      4 Euchaeta gracilis	Maxillopoda
      4 Euchaeta glacialis	Maxillopoda
      4 Euchaeta bitumida	Maxillopoda
