	Megalops (Calappidae)	GBIF:2459254	Megalops
	Diptera 1	NCBI:1187345	Diptera
	Diptera 1	NCBI:1187383	Diptera
	Anabaena sp.	OTT:5890327	Anabaena
	coleopterans	OTT:4587628	Coleoptera
	Alphaeus normanii	NCBI:150896	Alpheus normanni
	water moths	NCBI:1187800	Lepidoptera
	Clione limacina	IRMNG:10229875	Clione limacina
FBC:SLB:SPECCODE:37506	Eteone longa	NCBI:876031	Eteone longa
FBC:FB:SPECCODE:51184	Bathyraja brachyurops	GBIF:2420279	Bathyraja
	Lymnaea sp.	OTT:5719942	Lymnaea
	Unidentified Arborescent Bryozoan spp.	GBIF:53	Bryozoa
	HEMIPTERA	OTT:4219926	Hemiptera
	LEPIDOPTERA	OTT:4284037	Lepidoptera
	Filefish	FBC:FB:SpecCode:7975	Chaetodermis penicilligerus
	Tipula	EOL:27898	Tipula
	Cricotopus sp. I (Cranston)	OTT:5823909	Cricotopus
FBC:FB:SPECCODE:5471	Hoplostethus cadenati	GBIF:8988046	Hoplostethus cadenati
	Oikopleura spp	NCBI:201967	Oikopleura
	Crangon spp.	WORMS:589753	Crangon
	Priacanthus cruentatus	EOL:225773	Heteropriacanthus cruentatus
	larvae of  Trichoptera	NCBI:1187825	Trichoptera
	Small cladocerans	NCBI:406883	Small
FBC:FB:SPECCODE:4695	Hypseleotris swinhonis	IRMNG:10852055	Micropercops swinhonis
	Teleostei	NCBI:7898	Actinopterygii
	Mithrax	WORMS:450366	Mithrax
	Nitzschia sp. 1	OTT:5987611	Nitzschia
	Oligochaeta lumbr blue	IRMNG:1213	Oligochaeta
	Eudorella truncata	OTT:3003948	Eudorella truncatula
	Libellula quadrimaculata	WD:Q312476	Libellula
	organic matter	OTT:4915654	Organic
	Diptera 1	OTT:4513450	Diptera
	Balanus cyprids	IRMNG:1427122	Balanus
	Ophelina sp.	OTT:869553	Ophelina
	NEREIS SPP	WORMS:326115	Nereis
	Ophelina sp.	NCBI:1110461	Ophelina
	Scyllarides aequinoctialis	EOL:347234	Scyllarides aequinoctialis
	Lepidoptera larvae	OTT:4284042	Lepidoptera
	Dipteran (not Chironomidae) larvae	NCBI:1187306	Diptera
	Procladius ap.	NCBI:1981573	Procladius
	Dinophyceae	OTT:4925385	Dinophyceae
	Caelatura hauttecoeri hauttecoeri	GBIF:3247421	Caelatura
	Canis familiaris	GBIF:5219173	Canis lupus
	dipteran pupa	NCBI:1187375	Diptera
	Ursus maritimus	GBIF:8073364	Vaccinium uliginosum
	Holothuria	WORMS:241396	Holothuria
	Simulium sp.	OTT:22063	Simulium
	Hydropsyche	ITIS:115453	Hydropsyche
	Ligia	IRMNG:1287008	Ligia
	Prorocentrum spp.	NCBI:268824	Prorocentrum
	earthworms	NCBI:6392	Lumbricidae
	Fragum sp.	OTT:882252	Fragum
	Megalops (Albunea sp.)	IRMNG:1277084	Megalops
	Chirominae	NCBI:1981568	Chironomidae
	Lestes	GBIF:1423980	Lestes
	stonefly	IRMNG:10508	Plecoptera
	larvae/pupae of Chironomidae sp.	NCBI:891952	Chironomidae
	DENDROBRANCHIATA	OTT:212710	Dendrobranchiata
	Oikopleura spp	WD:Q28960	Appendicularia
	Blow fly larvae	OTT:942452	Lucilia
	Macropipus spp.	IRMNG:1286843	Macropipus
	Pipefish	GBIF:7237249	Syngnathus
	Eoparagyractis	NCBI:268499	Crambidae
	Mormyrus	IRMNG:1464349	Mormyrus
	aquatic Diptera larvae	NCBI:1187405	Diptera
	Hyporhamphus spp.	ITIS:645117	Hyporhamphus
	Coleoptera larvae	NCBI:1187205	Coleoptera
	small crustaceans	OTT:4809455	Small
	sea squirts	WORMS:103491	Rhopalaea
	octopuses	GBIF:4621790	Abdopus
	Zygnema  sp.	OTT:5413027	Zygnema
	Scirtid sp. (larvae) broad type.	NCBI:1187192	Coleoptera
FBC:FB:SPECCODE:3969	Sebastes fasciatus	OTT:696010	Sebastes
	adult Diptera	NCBI:1187304	Diptera
	Anodonta sp.	WORMS:857050	Anodonta
	Belone belone belone	EOL:2806612	Belone belone belone
	beetles	OTT:4589767	Coleoptera
	Liparis	IRMNG:1287288	Liparis
	Conus semathorum	OTT:850778	Conus
	Gurnard	WD:Q630618	Chelidonichthys lucerna
	Thalassiosira rotula	NCBI:35127	Thalassiosira
	pigfish	OTT:99942	Haemulidae
FBC:FB:SPECCODE:4481	Lampetra planeri	IRMNG:1287121	Lampetra
	aquatic trichopterans	NCBI:1129109	Trichoptera
	filamentous chlorophytes	NCBI:891951	Chironomidae
	GLOBIGERINA SPP	GBIF:7820259	Globigerina
	Helophorus	GBIF:6757656	Helophorus
FBC:SLB:SPECCODE:45525	Acropora valida	IRMNG:1360073	Acropora
	small sharks	OTT:4809415	Small
	OPERCULINA AMMONOIDES	IRMNG:11884314	Operculina ammonoides
	Hydropsyche	NCBI:1876533	Hydropsyche
	Aorid sp.	IRMNG:1282072	Aoria
	Caridina sp.	OTT:368001	Caridina
	Megacalanus princeps	IRMNG:10235221	Megacalanus princeps
	Other Hymenoptera	NCBI:1187574	Hymenoptera
	dipteran	NCBI:1187311	Diptera
	dipteran	NCBI:1187392	Diptera
	Lestidium sp.	OTT:712843	Lestidium
	Metaphoxus fultoni	IRMNG:10239300	Metaphoxus fultoni
	sturgeon	OTT:3621483	Acipenser
	Perinereis	OTT:5224476	Perinereis
	Diadema	NCBI:146050	Diadema
	Staurastrum	OTT:217504	Staurastrum
	Scirtid broad	NCBI:1187195	Coleoptera
	Acartia spp.	WORMS:149738	Acartia
	BRACHYCERA SPP	NCBI:1187330	Diptera
	Ctenophora	WD:Q102778	Ctenophora
	Sargassum spp.	WORMS:370417	Sargassum
	Pipterous larva	NCBI:1187352	Diptera
	serpulid polychaetes	NCBI:51280	Serpulidae
	Odostomia sp.	IRMNG:1301895	Odostomia
	hermit crabs	WORMS:106687	Paguroidea
	Unidentifiable seahorse	GBIF:8156547	Hippocampus
	Macropipus zoea 1	IRMNG:1286879	Macropipus
	unidenified dipterans	NCBI:1187333	Diptera
	unidenified dipterans	NCBI:1187403	Diptera
	Nectopsyche sp.	OTT:679457	Nectopsyche
	Polypedilum	ITIS:129657	Polypedilum
	Alpheus spp.	GBIF:2222298	Alpheus
	fly	NCBI:1187343	Diptera
	Aricidea	WORMS:325584	Aricidea
	Arachnida	NCBI:6854	Arachnida
	Mysis mixta	EOL:318325	Mysis mixta
	Limacina sp.	GBIF:3246483	Limacina
	Shrimps	WORMS:106790	Pasiphaeidae
	Small crustaceans	NCBI:406873	Small
	Small crustaceans	NCBI:406879	Small
	Stenopsyche	GBIF:9227763	Stenopsyche
	Organic matter	NCBI:938082	Organic
	terrestrial Diptera	NCBI:1187353	Diptera
	grasshopper	NCBI:6993	Orthoptera
	terrestrial lepidopterans	NCBI:1187807	Lepidoptera
	flyingfish	GBIF:2968	Exocoetidae
ITIS:72619	Crepidula	OTT:24075	Crepidula
	terrestrial Lepidoptera	NCBI:1187793	Lepidoptera
	Oikopleura vanhoeffeni	OTT:898228	Oikopleura
	Small crustaceans	OTT:4809414	Small
ITIS:98671	Cancer	WORMS:872834	Cancer
	TEMORA SPP (FEMALE)	GBIF:2060925	Temora
	mosquito	NCBI:1187341	Diptera
	Phyllodoce	IRMNG:1287469	Phyllodoce
	Beetle	OTT:4589767	Coleoptera
	terrestrial dipterans	NCBI:1187315	Diptera
	Chironomid type Slant-eye	OTT:4468577	Chironomidae
	Pomolobus pseudoharengus	WORMS:125715	Alosa
	Coscinodiscus centralis	WORMS:653143	Coscinodiscus
	Amphiprora sp.	GBIF:8827451	Amphiprora
	chlorhaemid polychaetes	GBIF:256	Polychaeta
	Batillaria minima	WD:Q4943416	Batillaria minima
	Rineloricaria	NCBI:1748175	Rineloricaria
	Brachycera	NCBI:1187394	Diptera
	Butterfish	ITIS:171645	Pholis gunnellus
	Suwalia	NCBI:1187814	Plecoptera
	Microcystis flos-aquae	OTT:5657695	Microcystis flos-aquae
	Trichopteran pupae	NCBI:1187825	Trichoptera
	Culex	WORMS:494561	Culex
	Dissostichus mawsoni	FBC:SLB:SpecCode:7039	Philine aperta
	flies	NCBI:1187313	Diptera
	horse	WD:Q180960	Equus hemionus
FBC:SLB:SPECCODE:40627	Scalibregma inflatum	NCBI:195275	Scalibregma inflatum
	Pectinaria sp.	GBIF:2324266	Pectinaria
	Zoanthus sp.	OTT:302055	Zoanthus
	Procambarus alleni	ITIS:650291	Procambarus
	Notomastus	WORMS:325632	Notomastus
	Penaeus setiferus	IRMNG:10862432	Litopenaeus setiferus
	Cyprinidae fry	IRMNG:115824	Cyprinidae
	Haliporoides sibogae	WORMS:220285	Haliporoides sibogae
	Zoanthus	OTT:302051	Zoanthus
	Alpheus normani	NCBI:153994	Alpheus normanni
	Lineus sp.	NCBI:940855	Lineus
EOL:952	Odonata	NCBI:1187811	Odonata
	aquatic Diptera	NCBI:1187379	Diptera
	aquatic Diptera	NCBI:1187400	Diptera
	wheat	NCBI:209538	Triticum
	Loligo sp	ITIS:573156	Loligo
	Helicopsyche	GBIF:8495376	Helicopsyche
	humus	NCBI:938080	Organic
	humus	NCBI:938083	Organic
	Amphora spectabilis	NCBI:1938423	Curculionidae
	Limulus polyphemus	WORMS:127136	Glyptocephalus cynoglossus
	Portunus ordwayi	WORMS:439965	Portunus
	Eteone longa	NCBI:195259	Eteone longa
	FISH EGGS	GBIF:204	Actinopterygii
	Aplysia parvula	GBIF:5191257	Aplysia parvula
	Teleostei	WORMS:10194	Actinopterygii
	Scombridae	GBIF:2374149	Scomber scombrus
	Nitella	OTT:864648	Nitella
	Marginella sp.	IRMNG:1383110	Marginella
	Pyralidae	OTT:4236648	Pyralidae
	Hydrocanthus sp.	ITIS:112623	Hydrocanthus
	Alpheus normanni	OTT:936559	Alpheus normanni
	salp	NCBI:34759	Salpidae
	aquatic Diptera larvae	NCBI:1187307	Diptera
	Chitons	NCBI:6651	Neoloricata
	Paramysis spp.	WORMS:119892	Paramysis
	Chromis spp.	GBIF:8617107	Chromis
	Nereis spp.	WORMS:326116	Nereis
	Scoloplos sp.	WORMS:129425	Scoloplos
	Polychaete remains	GBIF:256	Polychaeta
	small crustaceans	OTT:4809406	Small
	small crustaceans	OTT:4809435	Small
NODC:6187010305	Chionoecetes Hybrid (Tanner hybrid)	OTT:5931630	Chionoecetes
	small crabs	OTT:4809429	Small
	Vertebrates  (fish)	WORMS:146419	Vertebrata
	Phyllodoce groenlandica	NCBI:329443	Phyllodoce groenlandica
	Small crabs	NCBI:406872	Small
	Temora spp.	IRMNG:1329812	Temora
	unidenified decapod larvae	IRMNG:10704	Decapoda
	Diptera midges(pupa)	NCBI:1187307	Diptera
	Hyrudinea	ITIS:1048704	Lumbriculata
	Fellodistomidae	OTT:4711631	Fellodistomidae
	Zoanthus	IRMNG:1222033	Zoanthus
	HEDISTE DIVERSICOLOR	NCBI:575914	Hediste diversicolor
	Sergestes? sp.	WORMS:106829	Sergestes
	terrestrial plecopterans	GBIF:1772826	Plecoptera
	dipteran pupae	NCBI:1187397	Diptera
EOL:39920	Cancer	WORMS:450296	Cancer
	Microcystis aeruginosa	NCBI:1227698	Microcystis aeruginosa
	Micrasema	NCBI:177647	Micrasema
	Trochidae	NCBI:1814309	Trochidae
	CLIONE LIMACINA	IRMNG:10229875	Clione limacina
	Trichoptera larva	GBIF:1522685	Calopterella
	Trichoptera (Athripsodes - Oxyethira) - Mollusca (Pisidium - Lymnaea Valvata - Gyraulus - Sphaerium)	OTT:457402	Trichoptera
	Delphacidae	NCBI:33362	Delphacidae
	Testudines	WORMS:1838	Reptilia
	OPHELINA ACUMINATA	NCBI:879542	Ophelina acuminata
	Diptera 2	NCBI:1187382	Diptera
	stoneflies larvae	GBIF:1772826	Plecoptera
	Trichopteran larvae	GBIF:1003	Trichoptera
	Larvacea	WORMS:103357	Appendicularia
	Mysis mixta	GBIF:2221134	Mysis
	Renicolidae	OTT:5707028	Renicolidae
	Megalops (Anomura)	IRMNG:1277084	Megalops
	small crustaceans	NCBI:415375	Small
EOL:421	Diptera	NCBI:1187389	Diptera
	Plant seeds	NCBI:150124	Plant
	small fish	OTT:4809434	Small
	Diatoms	IRMNG:1118	Bacillariophyceae
	Lilularia liluratus	GBIF:3118777	Ligularia
	pycnogonids	ITIS:83546	Pantopoda
	Glycera	GBIF:5195425	Glycera
	Navicula grevillei	WORMS:179478	Caloneis fasciata fonticola
	Brachycera sp.	NCBI:1187380	Diptera
	Sicyonia larvae to juvenile	IRMNG:1389392	Sicyonia
	Diptera adult	NCBI:1187411	Diptera
	Philine scabra	NCBI:83203	Lepidonotothen nudifrons
	detritus	ENVO:01001103	Detritus
	Dipteran larvae	NCBI:1187331	Diptera
	Gobiosoma	GBIF:3237964	Gobiosoma
	Hormothoe sp.	OTT:2533	Bylgides
	terrestrial flies	NCBI:1187365	Diptera
	terrestrial flies	NCBI:1187380	Diptera
	Gonatopsis	ITIS:573101	Gonatopsis
	Anisoptera nymphs	GBIF:7446985	Anisoptera
	CORYSTES CASSIVELAUNUS	GBIF:5716132	Corystes cassivelaunus
FBC:FB:SPECCODE:242	Oncorhynchus masou	NCBI:412663	Oncorhynchus masou
	Fragilaria ulna	WORMS:640733	Fragilaria
	Odonata nymphs	NCBI:6961	Odonata
	Datura stramonium	GBIF:7377755	Datura stramonium
	Diaphanosoma brachyum	IRMNG:1357928	Ctenopoda
	Hydrobia acutata	WORMS:159972	Amnicola
	terrestrial Diptera	NCBI:1187309	Diptera
	terrestrial Diptera	NCBI:1187367	Diptera
	octopus	OTT:110475	Octopus
	terrestrial lepidopterans	NCBI:1187792	Lepidoptera
	larva	IRMNG:1317903	Larva
	Chironomids	NCBI:891949	Chironomidae
	Dreissena sp.	IRMNG:1208952	Dreissena
	Megalops (Munida sp.)	IRMNG:1276530	Megalops
	Daphnia hyalina	OTT:607999	Daphnia longispina
	Dipteran (not Chironomidae)	NCBI:1187320	Diptera
	Caddisfly	GBIF:3264355	Trichoptera
	Hydrobiosis type checkers	GBIF:1434509	Hydrobiosis
	Culicoides type larvae	GBIF:1631084	Culicoides
	Squilla neglecta	IRMNG:1321677	Squilla
	dipteran adult	NCBI:1187304	Diptera
	Eudorina	NCBI:1386921	Eudorina
	Glyptonotus sp.	IRMNG:1166824	Glyptonotus
	bryozoan	NCBI:10205	Bryozoa
	Mysis relicta	ITIS:90045	Mysis relicta
	Typha angustifolia	GBIF:5289461	Typha angustifolia
	Chlorococcum sp.	GBIF:5271881	Chlorococcum
	Trichopetra	NCBI:30263	Trichoptera
	Malanoides spp.	GBIF:7562452	Melanoides
	Zygnema sp.	OTT:341242	Zygnema
	Hydrobia acutata eggs	WORMS:159972	Amnicola
	Periclimenes sp.	WORMS:587986	Periclimenes
	Anabaena spiroides	NCBI:1565557	Dolichospermum spiroides
	Anisoptera	GBIF:2108075	Anisoptera
	Characidae	OTT:4949485	Serrasalmidae
	oligochaeta	WORMS:2036	Oligochaeta
	Ampelisca abdita	EOL:15288	Ampelisca
	HEMIPTERA	OTT:4219930	Hemiptera
	caddies fly	GBIF:1003	Trichoptera
	Suwalia	NCBI:1187816	Plecoptera
	Gymnoscopelus hintonoides	FBC:FB:SpecCode:6993	Gymnoscopelus hintonoides
	pycnogonids	IRMNG:10867	Pantopoda
	Lyngbya sp.	OTT:5254281	Lyngbya
	Sandeel	OTT:109648	Ammodytes tobianus
	Caelatura hauttecoeri hauttecoeri	IRMNG:1380957	Actaeonema
	Oscillatoria sp.	GBIF:8762394	Oscillatoria
	Spirulina	OTT:380471	Spirulina
	Brachrura	IRMNG:1402579	Brachyura
	majids	IRMNG:1384555	Maja
	Rhopalodia gibba	NCBI:245178	Rhopalodia
	Tortanus sp.	WORMS:720559	Tortanus
	Synodontis sp.	OTT:76041	Synodontis
	kelp	WD:Q967622	Alaria esculenta
	Mysids	WORMS:119886	Mysis
	Lecane	OTT:1094777	Lecane
	Dipterans	NCBI:1187327	Diptera
	Goniada sp.	WORMS:129300	Goniada
	FISH LARVAE	WORMS:11676	Pisces
	NEREIS SPP	WORMS:325626	Nereis
	hemipterans	NCBI:1187447	Hemiptera
	Protomyctophum	WD:Q2608962	Electrona antarctica
	Dipteran (not Chironomidae) larvae	NCBI:1187322	Diptera
	aquatic Diptera	NCBI:1187359	Diptera
	aquatic Diptera	NCBI:1187396	Diptera
	SCOMBER SCOMBRUS	OTT:70561	Scomber scombrus
	Petrolishtes galathinus	NCBI:376778	Petrolisthes galathinus
	Culex	EOL:81420	Culex
	Holothuria thomasi	WD:Q25394929	Microthele
	terrestrial Hymenoptera	NCBI:1187575	Hymenoptera
	dipteran pupa	NCBI:1187309	Diptera
	dipteran pupa	NCBI:1187400	Diptera
	Zoanthus	NCBI:299540	Zoanthus
	Tanytarsus type 'blunt'	NCBI:1712161	Tanytarsus
	Nitzschia sp. 1	GBIF:7935952	Nitzschia
NODC:57070301	Gonatidae (squid) Gonatopsis sp.	ITIS:82415	Gonatopsis
	cladocera	EOL:2599221	Cladocera
	Tricolia kochi	NCBI:1129109	Trichoptera
	Lyngbya sp. 3	OTT:5254277	Lyngbya
	Cyprinidae	EOL:3198	Cyprinidae
	Worms	GBIF:42	Annelida
	other dipterans	NCBI:1187307	Diptera
	other dipterans	NCBI:1187370	Diptera
	other dipterans	NCBI:1187380	Diptera
	Anura	IRMNG:103657	Ranidae
	Diaphanosoma sp.	IRMNG:1285503	Diaphanosoma
	Thunnus	ITIS:613007	Thunnus
	Cipridina sp.	OTT:2968136	Metavargula
	mysids	ITIS:90041	Mysis
	Diptera pupae	NCBI:1187367	Diptera
	Unidentified Arborescent Bryozoan spp.	OTT:4914400	Fuselloviridae
	grasshopper	EOL:683	Orthoptera
ITIS:79452	Mytilus	NCBI:6548	Mytilus
	Conchaecia hettacra	GBIF:1028760	Conchoecia
	Pinnularia gibba	NCBI:445251	Pinnularia gibba
	Otaria flavescens	ITIS:180624	Eumetopias
	Stylea sp.	OTT:5315869	Styelidae
	FISH EGGS	OTT:5292392	Cephalaspidomorphi
	Rineloricaria	OTT:5925221	Rineloricaria
	serolids	OTT:778153	Serolidae
	Philine scabra	WD:Q2656243	Lepidonotothen nudifrons
	adult Diptera	NCBI:1187364	Diptera
	Tetragonopteros sp.	ITIS:169555	Chaetodon
	CURCULIONIDAE	NCBI:1938422	Curculionidae
	Ophelina	OTT:394198	Ophelina
	Helophorus	ITIS:113106	Helophorus
	POLYNOE SPP	WORMS:129506	Polynoe
	Portunus sayi	WORMS:107405	Portunus sayi
	Caelatura monceti	GBIF:3247421	Caelatura
	odonate larvae	NCBI:1187812	Odonata
FBC:FB:SPECCODE:51178	Bathyraja albomaculata	NCBI:464747	Bathyraja
	terrestrial coleopterans	NCBI:1187204	Coleoptera
	Helophorus	GBIF:3263442	Helophorus
	dipteran pupae	NCBI:1187311	Diptera
	small sharks	OTT:4809402	Small
FBC:FB:SPECCODE:8473	Coryphaenoides cinereus	IRMNG:1239904	Coryphaenoides
	Syngnathus sp.	IRMNG:1307925	Syngnathus
	pleuronectiformes	GBIF:8611	Pleuronectidae
	Beetle	NCBI:1187202	Coleoptera
	Other Hymenoptera	OTT:4565513	Hymenoptera
	Dodecaceria fewkesi	ITIS:67167	Dodecaceria fewkesi
	dipterans	NCBI:1187320	Diptera
	stone flies larvae	IRMNG:1433235	Plecoptera
	Corycaeous sp.	WORMS:128633	Agetus
	Haplochromis	NCBI:227764	Haplochromis
FBC:SLB:SPECCODE:45525	Acropora valida	OTT:861519	Acropora
	Halimeda sp.	NCBI:1868648	Halimeda
	Glossosomatidae	NCBI:1876858	Glossosomatidae
	Terrestrial Coleoptera	NCBI:1187205	Coleoptera
	THYASIRA FLEXUOSA	GBIF:9031625	Thyasira flexuosa
	Cecropia pachystachya	GBIF:7878196	Cecropia pachystachya
	crab plankton	GBIF:3238729	Brachyura
	NITZSCHIA SPP	OTT:5987611	Nitzschia
	catfish	FBC:FB:SpecCode:289	Silurus glanis
	Mullet	ITIS:170333	Mugilidae
	Epimeria  spp.	NCBI:1903727	Epimeria
EOL:421	Diptera	NCBI:1187412	Diptera
	beetle	OTT:4589766	Coleoptera
	Tanytarsus sp. larvae	OTT:5830689	Tanytarsus
	Roach	OTT:1010004	Gerres oyena
	rice	GBIF:7969508	Oryza sativa
	Potamogeton lucens	GBIF:8286754	Potamogeton lucens
	Serolidae	NCBI:104133	Serolidae
	diptera adults	NCBI:1187379	Diptera
	diptera adults	NCBI:1187384	Diptera
	Diptera adult	NCBI:1187318	Diptera
	Rhopalodia sp.	NCBI:1003310	Rhopalodia
FBC:SLB:SPECCODE:45525	Acropora valida	NCBI:561740	Acropora
	Mastocarpus papillatus	NCBI:416020	Mastocarpus papillatus
	Sprat	EOL:209693	Spratelloides robustus
	terrestrial flies	NCBI:1187360	Diptera
	Polypedilum Type II	ITIS:129657	Polypedilum
	fly	NCBI:1187313	Diptera
	Mastacembelus	OTT:692734	Mastacembelus
	Xenopus tadpole	IRMNG:1382944	Xenopus
	Hydrobia acutata	WORMS:820431	Staja
	Caridina prawns	IRMNG:1440551	Caridina
	Odonata	NCBI:6961	Odonata
	Octopoda ovae	GBIF:459	Octopoda
	Orconectes virilis	NCBI:60966	Orconectes virilis
	Alpheus normani	OTT:537569	Alpheus normanni
	hymenopterans	NCBI:1187572	Hymenoptera
	diatoms	IRMNG:1118	Bacillariophyceae
	Periclemenes iridescens?	WORMS:587786	Periclimenes
	Dipteran (not Chironomidae)	NCBI:1187412	Diptera
	Acanthurus chirurgus	ITIS:681167	Clarias ebriensis
	terrestrial Lepidoptera	NCBI:1187796	Lepidoptera
	Odonate	OTT:4175372	Odonata
	Gempylidae	ITIS:172372	Thyrsites atun
	Diptera pupae	GBIF:3230674	Diptera
EOL:8043	Picornavirus	NCBI:478839	Picornaviridae
	Ophelia limacina	NCBI:876037	Ophelia limacina
	dragon fly nymph	IRMNG:1310420	Anisoptera
	Baetis sp. nymphs	NCBI:189838	Baetis
	mosquito	NCBI:1187371	Diptera
	mosquito	NCBI:1187376	Diptera
	Thalassionema spp.	GBIF:7858065	Thalassionema
EOL:108051	Triticum	NCBI:1324879	Triticum
	Arca	GBIF:2286209	Arca
	Lecane sp.	OTT:826222	Lecane
	MICROCALANUS SPP	GBIF:2114924	Microcalanus
	Caenidae	NCBI:197146	Caenidae
	odonata nymphs	NCBI:6961	Odonata
	larval stone flies	GBIF:1772826	Plecoptera
	Scarus	OTT:295233	Scarus
	Small crabs	GBIF:3238729	Brachyura
	Chaetomorpha spp.	NCBI:1889142	Chaetomorpha
EOL:215452	Carcharhinus falciformis	GBIF:2418095	Carcharhinus falciformis
	Sternaspidae	GBIF:2324195	Sternaspis
	arachnids	NCBI:1187158	Arachnida
	Pseudosagitta gazellae	IRMNG:11063486	Pseudosagitta gazellae
	Brachycera	NCBI:1187318	Diptera
FBC:SLB:SPECCODE:40694	Capitella capitata	NCBI:876026	Capitella capitata
EOL:345	Coleoptera	NCBI:1187192	Coleoptera
	COLEOPTERA (unidentified) (FRGAMENT)	NCBI:1187192	Coleoptera
	Plecoptera	GBIF:1772826	Plecoptera
	Eogonatus tinro	FBC:SLB:SpecCode:57975	Gonatopsis okutanii
	flies	NCBI:1187329	Diptera
	flies	NCBI:1187338	Diptera
	Leda pernula	GBIF:2640429	Leda
	Clione limacina	WORMS:139178	Clione limacina
	Sparisoma	WORMS:126269	Sparisoma
	Coryphaena sp.	IRMNG:1309392	Coryphaena
	Glenodinium	WORMS:615585	Glenodinium
	Fragilaria	GBIF:9183151	Fragilaria
	Xenopus capensis	OTT:967027	Xenopus mellotropicalis
	Sepioteuthis lessoniana	GBIF:2290412	Sepioteuthis lessoniana
	Octopoda spp.	IRMNG:11705	Octopoda
	sardine	GBIF:2413224	Sardina pilchardus
	herring	GBIF:2413899	Anchoa spinifer
	Phragmatopoma californica	IRMNG:11856924	Phragmatopoma californica
	brachyuran megalops	IRMNG:1402536	Brachyura
	glossosomatids	NCBI:1876856	Glossosomatidae
	squid	WORMS:11716	Teuthida
	furcilia	WORMS:204632	Kuphus
	Chironomid larva	NCBI:891952	Chironomidae
	anophelene mosquito	NCBI:410748	Anopheles
	aquatic Diptera	NCBI:1187327	Diptera
	Cancer sp	WORMS:450289	Cancer
	Closterium lunula	IRMNG:11763805	Closterium lunula
FBC:SLB:SPECCODE:40722	Maldane sarsi	NCBI:879538	Maldane sarsi
	pelagic crabs	GBIF:3240265	Brachyura
	zoeae of crabs	IRMNG:1402536	Brachyura
	humus	NCBI:938081	Organic
	Sprat	GBIF:2412985	Spratelloides robustus
	Amphora spectabilis	NCBI:1938425	Curculionidae
	Portunus ordwayi	WORMS:106930	Portunus
	diptera	NCBI:1187345	Diptera
	diptera	NCBI:1187367	Diptera
	Petrolishtes galathinus	OTT:350284	Petrolisthes galathinus
	caddis flies adult	GBIF:1003	Trichoptera
	hemiptera	NCBI:1187449	Hemiptera
	Chironomus salinarius	OTT:269685	Chironomus
	bonito	EOL:208598	Orcynopsis unicolor
	Alpheus normanni	OTT:339019	Alpheus normanni
	aquatic Diptera larvae	NCBI:1187306	Diptera
	Cricotopus sp. I (Cranston)	NCBI:1667443	Cricotopus
	small crustaceans	OTT:4809423	Small
	Licmophora	NCBI:1706449	Licmophora
	Cricotopus sp. larvae	ITIS:568516	Cricotopus
	Small Kelletia	WD:Q4838537	Babyloniidae
	Terrestrial Diptera	NCBI:1187348	Diptera
	Scombridae	OTT:308750	Scombridae
	Pyralidae	NCBI:710625	Pyralidae
	small crabs	OTT:4809430	Small
	Salvinia	GBIF:7801597	Salvinia
	beetles	OTT:4590053	Coleoptera
	Bosmina sp.	WORMS:412804	Bosmina
	Illex illecebrosus	NCBI:6629	Illex illecebrosus
	Portunus sayi	WORMS:439965	Portunus
	CERCOPIDAE	OTT:4218439	Cercopidae
	Diptera  juveniles	NCBI:1187352	Diptera
	chlorhaemid polychaetes	IRMNG:1396214	Polychaeta
	caddis flies larvae	OTT:457402	Trichoptera
ITIS:72619	Crepidula	NCBI:219073	Crepidula
	OPHELINA SPP	NCBI:1110459	Ophelina
EOL:39920	Cancer	WORMS:450291	Cancer
	dipteran adult	IRMNG:10063	Diptera
	SEBASTES SPP	OTT:696010	Sebastes
	Lyngbya sp.	NCBI:1414821	Lyngbya
	COTTIDAE	IRMNG:115585	Cottidae
	Other Hymenoptera	OTT:4565072	Hymenoptera
	CAPITELLA CAPITATA	OTT:317328	Capitella capitata
	Synechococcus	OTT:857981	Synechococcus
	anchovy	WORMS:126426	Engraulis encrasicolus
	Diptera 2	NCBI:1187326	Diptera
FBC:FB:SPECCODE:1770	Syngnathus acus	GBIF:2332927	Syngnathus acus
	Littorina spp.	WORMS:138135	Littorina
	CERAMIUM RUBRUM	GBIF:5277079	Ceramium virgatum
	Harmothoe? sp.	WORMS:326099	Harmothoe
	Monoraphidium	NCBI:34111	Monoraphidium
	Mytiloida	GBIF:995	Mytiloida
	Ctenophores	ITIS:53856	Ctenophora
	caddisflies	OTT:4229448	Trichoptera
	Pyrosoma tunicates	IRMNG:1339916	Pyrosoma
	Polypedilum spp.	OTT:282638	Polypedilum
	small crustaceans	NCBI:415361	Small
	Coleoptera	NCBI:1187201	Coleoptera
	Diptera adult	GBIF:3230674	Diptera
	Surirella gemma	NCBI:216753	Surirella
	small crabs	NCBI:406876	Small
	Xenopus capensis	IRMNG:1382944	Xenopus
EOL:421	Diptera	NCBI:1187393	Diptera
	Daphnia hyalina	NCBI:1194532	Daphnia longispina
	ctenophore	GBIF:3192189	Ctenophora
	Pipterous larva	NCBI:1187309	Diptera
	Scombridae	EOL:5210	Scombridae
	Lampetra planeri	NCBI:863602	Lampetra
	Triportheus sp.	NCBI:1871583	Triportheus
	Alpheus sp	IRMNG:1275659	Alpheus
